2007-08-31,485000.0,561000.0,660000.0,900000.0,600000.0,773757.0,1132.0
2007-07-31,470000.0,550000.0,660000.0,870000.0,600000.0,758159.0,1109.0
2007-06-30,460000.0,540000.0,650000.0,858000.0,590000.0,751413.0,1175.0
2007-05-31,460000.0,537000.0,650000.0,850000.0,590000.0,745752.0,1220.0
2007-04-30,450000.0,530000.0,640000.0,800000.0,585000.0,717841.0,1258.0
2007-03-31,440000.0,520000.0,631000.0,800000.0,570000.0,702848.0,1221.0
2007-02-28,440000.0,525000.0,640000.0,800000.0,570000.0,700500.0,1306.0
2007-01-31,438000.0,520000.0,635000.0,800000.0,570000.0,691659.0,1302.0
2006-12-31,430000.0,520000.0,631000.0,800000.0,560000.0,696959.0,1281.0
2006-11-30,430000.0,510000.0,625000.0,800000.0,550000.0,679979.0,1256.0
2006-10-31,420000.0,500000.0,625000.0,800000.0,550000.0,673233.0,1133.0
2006-09-30,410000.0,490000.0,600000.0,795000.0,530000.0,654187.0,1000.0
2006-08-31,400000.0,480000.0,600000.0,793000.0,527500.0,649533.0,986.0
2006-07-31,390000.0,480000.0,590000.0,800000.0,525000.0,664306.0,921.0
2006-06-30,400000.0,480000.0,600000.0,790000.0,530000.0,644699.0,855.0
2006-05-31,400000.0,480000.0,590000.0,750000.0,510000.0,621936.0,906.0
2006-04-30,400000.0,465000.0,570000.0,750000.0,500000.0,612733.0,872.0
2006-03-31,400000.0,460000.0,550000.0,700000.0,500000.0,599275.0,864.0
2006-02-28,380000.0,445000.0,525000.0,660000.0,475000.0,578028.0,878.0
2006-01-31,365000.0,440000.0,510000.0,650000.0,460000.0,562978.0,901.0
2005-12-31,370000.0,436000.0,500000.0,635000.0,460000.0,558690.0,867.0
2005-11-30,371000.0,440000.0,515000.0,650000.0,470000.0,568484.0,840.0
2005-10-31,355000.0,430000.0,510000.0,650000.0,460000.0,570437.0,849.0
2005-09-30,360000.0,430000.0,500000.0,648000.0,460000.0,562593.0,801.0
2005-08-31,350000.0,428000.0,492000.0,620000.0,450000.0,549997.0,793.0
2005-07-31,340000.0,420000.0,490000.0,620000.0,450000.0,547824.0,867.0
2005-06-30,330000.0,404000.0,475000.0,600000.0,440000.0,528041.0,926.0
2005-05-31,330000.0,400000.0,470000.0,576000.0,440000.0,509746.0,978.0
2005-04-30,335000.0,410000.0,472000.0,581000.0,440000.0,506216.0,1013.0
2005-03-31,330000.0,395000.0,460000.0,580000.0,430000.0,497020.0,1128.0
2005-02-28,330000.0,400000.0,460000.0,580000.0,430000.0,494597.0,1178.0
2005-01-31,330000.0,400000.0,470000.0,580000.0,435000.0,492633.0,1161.0
2004-12-31,330000.0,400000.0,470000.0,580000.0,435000.0,506885.0,1110.0
2004-11-30,320000.0,395000.0,465000.0,570000.0,430000.0,510287.0,1039.0
2004-10-31,320000.0,390000.0,462000.0,570000.0,430000.0,519258.0,918.0
2004-09-30,320000.0,390000.0,460000.0,570000.0,425000.0,530536.0,813.0
2004-08-31,315000.0,389000.0,460000.0,560000.0,425000.0,524805.0,761.0
2004-07-31,310000.0,380000.0,450000.0,560000.0,425000.0,499892.0,705.0
2004-06-30,315000.0,380000.0,457000.0,550000.0,425000.0,493138.0,698.0
2004-05-31,302000.0,370000.0,450000.0,550000.0,407500.0,475203.0,726.0
2004-04-30,310000.0,377000.0,440000.0,560000.0,410000.0,479934.0,750.0
2004-03-31,310000.0,380000.0,440000.0,550000.0,415000.0,474297.0,786.0
2004-02-29,295000.0,370000.0,430000.0,530000.0,400000.0,451332.0,839.0
2004-01-31,310000.0,370000.0,430000.0,545000.0,410000.0,457563.0,824.0
2003-12-31,305000.0,372000.0,435000.0,535000.0,410000.0,451287.0,805.0
2003-11-30,290000.0,360000.0,430000.0,530000.0,400000.0,439378.0,794.0
2003-10-31,290000.0,360000.0,425000.0,510000.0,397500.0,435191.0,780.0
2003-09-30,300000.0,360000.0,425000.0,544000.0,395000.0,442297.0,770.0
2003-08-31,280000.0,350000.0,410000.0,530000.0,380000.0,436099.0,795.0
2003-07-31,275000.0,340000.0,400000.0,530000.0,370000.0,428715.0,826.0
2003-06-30,270000.0,330000.0,400000.0,500000.0,365000.0,417939.0,870.0
2003-05-31,270000.0,330000.0,390000.0,500000.0,360000.0,419324.0,839.0
2003-04-30,250000.0,325000.0,380000.0,489000.0,355000.0,407997.0,765.0
2003-03-31,250000.0,330000.0,390000.0,494000.0,360000.0,405970.0,772.0
2003-02-28,250000.0,320000.0,380000.0,482000.0,350000.0,405174.0,782.0
2003-01-31,243000.0,300000.0,365000.0,460000.0,340000.0,380642.0,787.0
2002-12-31,235000.0,293000.0,360000.0,460000.0,325000.0,376091.0,783.0
2002-11-30,233000.0,290000.0,359000.0,450000.0,325000.0,384317.0,732.0
2002-10-31,235000.0,290000.0,360000.0,460000.0,325000.0,394387.0,638.0
2002-09-30,235000.0,290000.0,380000.0,474000.0,330000.0,408444.0,555.0
2002-08-31,235000.0,290000.0,380000.0,470000.0,330000.0,402570.0,551.0
2002-07-31,232000.0,290000.0,360000.0,468000.0,330000.0,397911.0,511.0
2002-06-30,230000.0,285000.0,350000.0,472000.0,322500.0,405940.0,522.0
2002-05-31,230000.0,281000.0,350000.0,487000.0,330000.0,405094.0,527.0
2002-04-30,225000.0,270000.0,360000.0,500000.0,325000.0,426522.0,540.0
2002-03-31,225000.0,265000.0,350000.0,460000.0,310000.0,401756.0,609.0
2002-02-28,210000.0,260000.0,345000.0,450000.0,290000.0,374283.0,720.0
2002-01-31,215000.0,265000.0,350000.0,450000.0,315000.0,378411.0,812.0
2001-12-31,220000.0,270000.0,350000.0,445000.0,315000.0,373045.0,807.0
2001-11-30,210000.0,260000.0,350000.0,436000.0,300000.0,377188.0,823.0
2001-10-31,210000.0,260000.0,340000.0,425000.0,290000.0,362507.0,862.0
2001-09-30,210000.0,255000.0,330000.0,420000.0,285000.0,354783.0,838.0
2001-08-31,210000.0,255000.0,317000.0,400000.0,280000.0,348796.0,863.0
2001-07-31,210000.0,250000.0,315000.0,400000.0,280000.0,341203.0,859.0
2001-06-30,210000.0,255000.0,315000.0,400000.0,282500.0,340919.0,938.0
2001-05-31,210000.0,260000.0,315000.0,400000.0,285000.0,331759.0,995.0
